Country,Date,new_cases
World,2020-04-21,76273.0
World,2020-04-22,81937.0
World,2020-04-23,84325.0
World,2020-04-24,94070.0
World,2020-04-25,83507.0
World,2020-04-26,70873.0
World,2020-04-27,70922.0
World,2020-04-28,75856.0
World,2020-04-29,78799.0
World,2020-04-30,83841.0
World,2020-05-01,89041.0
World,2020-05-02,78521.0
World,2020-05-03,74177.0
World,2020-05-04,77391.0
World,2020-05-05,79639.0
World,2020-05-06,90534.0
World,2020-05-07,90264.0
World,2020-05-08,91913.0
World,2020-05-09,84574.0
World,2020-05-10,75253.0
World,2020-05-11,76033.0
World,2020-05-12,85377.0
World,2020-05-13,84334.0
World,2020-05-14,95670.0
World,2020-05-15,96351.0
World,2020-05-16,94111.0
World,2020-05-17,78408.0
World,2020-05-18,89068.0
World,2020-05-19,96022.0
World,2020-05-20,105389.0
World,2020-05-21,105875.0
World,2020-05-22,107244.0
World,2020-05-23,104433.0
World,2020-05-24,93693.0
World,2020-05-25,88519.0
World,2020-05-26,92856.0
World,2020-05-27,102526.0
World,2020-05-28,119665.0
World,2020-05-29,121630.0
World,2020-05-30,135416.0
World,2020-05-31,103020.0
World,2020-06-01,100235.0
World,2020-06-02,123804.0
World,2020-06-03,114478.0
World,2020-06-04,138112.0
World,2020-06-05,133646.0
World,2020-06-06,129482.0
World,2020-06-07,110969.0
World,2020-06-08,103071.0
World,2020-06-09,126312.0
World,2020-06-10,137124.0
World,2020-06-11,135840.0
World,2020-06-12,127472.0
World,2020-06-13,133926.0
World,2020-06-14,131886.0
World,2020-06-15,124821.0
World,2020-06-16,144217.0
World,2020-06-17,143131.0
World,2020-06-18,142723.0
World,2020-06-19,181225.0
World,2020-06-20,185860.0
World,2020-06-21,112801.0
World,2020-06-22,142154.0
World,2020-06-23,168373.0
World,2020-06-24,171418.0
World,2020-06-25,179442.0
World,2020-06-26,192459.0
World,2020-06-27,176345.0
World,2020-06-28,168875.0
World,2020-06-29,152485.0
World,2020-06-30,183868.0
World,2020-07-01,214974.0
World,2020-07-02,204632.0
World,2020-07-03,202497.0
World,2020-07-04,189667.0
World,2020-07-05,185981.0
World,2020-07-06,167788.0
World,2020-07-07,209692.0
World,2020-07-08,215114.0
World,2020-07-09,224202.0
World,2020-07-10,233190.0
World,2020-07-11,212820.0
World,2020-07-12,192855.0
World,2020-07-13,194182.0
World,2020-07-14,221250.0
World,2020-07-15,229248.0
World,2020-07-16,244948.0
World,2020-07-17,237508.0
World,2020-07-18,235324.0
World,2020-07-19,211790.0
World,2020-07-20,207965.0
World,2020-07-21,243316.0
World,2020-07-22,275173.0
World,2020-07-23,279808.0
World,2020-07-24,283679.0
World,2020-07-25,250020.0
World,2020-07-26,212002.0
World,2020-07-27,234098.0
World,2020-07-28,264408.0
World,2020-07-29,270305.0
World,2020-07-30,281717.0
World,2020-07-31,287741.0
World,2020-08-01,246321.0
World,2020-08-02,230799.0
World,2020-08-03,205870.0
World,2020-08-04,265600.0
World,2020-08-05,275166.0
World,2020-08-06,286888.0
World,2020-08-07,282567.0
World,2020-08-08,265358.0
World,2020-08-09,233126.0
World,2020-08-10,233158.0
World,2020-08-11,265917.0
World,2020-08-12,274974.0
World,2020-08-13,290294.0
World,2020-08-14,307205.0
World,2020-08-15,249147.0
World,2020-08-16,210008.0
World,2020-08-17,212732.0
World,2020-08-18,259676.0
World,2020-08-19,277296.0
World,2020-08-20,271565.0
World,2020-08-21,261635.0
World,2020-08-22,263891.0
World,2020-08-23,202651.0
World,2020-08-24,228061.0
World,2020-08-25,245521.0
World,2020-08-26,281529.0
World,2020-08-27,287363.0
World,2020-08-28,285370.0
World,2020-08-29,260926.0
World,2020-08-30,219487.0
World,2020-08-31,264194.0
World,2020-09-01,267046.0
World,2020-09-02,281735.0
World,2020-09-03,285471.0
World,2020-09-04,301329.0
World,2020-09-05,274096.0
World,2020-09-06,228845.0
World,2020-09-07,225175.0
World,2020-09-08,246461.0
World,2020-09-09,285090.0
World,2020-09-10,304328.0
World,2020-09-11,316046.0
World,2020-09-12,288952.0
World,2020-09-13,248339.0
World,2020-09-14,266805.0
World,2020-09-15,280769.0
World,2020-09-16,304729.0
World,2020-09-17,315507.0
World,2020-09-18,326533.0
World,2020-09-19,293249.0
World,2020-09-20,254875.0
World,2020-09-21,259613.0
World,2020-09-22,284583.0
World,2020-09-23,311496.0
World,2020-09-24,320953.0
World,2020-09-25,330034.0
World,2020-09-26,285787.0
World,2020-09-27,247017.0
World,2020-09-28,262434.0
World,2020-09-29,282724.0
World,2020-09-30,324186.0
World,2020-10-01,319059.0
World,2020-10-02,329275.0
World,2020-10-03,297527.0
World,2020-10-04,259971.0
World,2020-10-05,310787.0
World,2020-10-06,315926.0
World,2020-10-07,348831.0
World,2020-10-08,359153.0
World,2020-10-09,359931.0
World,2020-10-10,355779.0
World,2020-10-11,289153.0
World,2020-10-12,289120.0
World,2020-10-13,319197.0
World,2020-10-14,380079.0
World,2020-10-15,406912.0
World,2020-10-16,410115.0
World,2020-10-17,372281.0
World,2020-10-18,330972.0
World,2020-10-19,373730.0
World,2020-10-20,388443.0
World,2020-10-21,438988.0
World,2020-10-22,481895.0
World,2020-10-23,493325.0
World,2020-10-24,456935.0
World,2020-10-25,358872.0
World,2020-10-26,482768.0
World,2020-10-27,467128.0
World,2020-10-28,520165.0
World,2020-10-29,550203.0
World,2020-10-30,571920.0
World,2020-10-31,473068.0
World,2020-11-01,437825.0
World,2020-11-02,545799.0
World,2020-11-03,563227.0
World,2020-11-04,538345.0
World,2020-11-05,618102.0
World,2020-11-06,620682.0
World,2020-11-07,600579.0
World,2020-11-08,489378.0
World,2020-11-09,507353.0
World,2020-11-10,568693.0
World,2020-11-11,623867.0
World,2020-11-12,641188.0
World,2020-11-13,662266.0
World,2020-11-14,586717.0
World,2020-11-15,490083.0
World,2020-11-16,522591.0
World,2020-11-17,600907.0
World,2020-11-18,621743.0
World,2020-11-19,653802.0
World,2020-11-20,674800.0
World,2020-11-21,594674.0
World,2020-11-22,498323.0
World,2020-11-23,529281.0
World,2020-11-24,591212.0
World,2020-11-25,617087.0
World,2020-11-26,593381.0
World,2020-11-27,694293.0
World,2020-11-28,607958.0
World,2020-11-29,496150.0
World,2020-11-30,501910.0
World,2020-12-01,613815.0
World,2020-12-02,639819.0
World,2020-12-03,691276.0
World,2020-12-04,696915.0
World,2020-12-05,644219.0
World,2020-12-06,544196.0
World,2020-12-07,533430.0
World,2020-12-08,630612.0
World,2020-12-09,665860.0
World,2020-12-10,673485.0
World,2020-12-11,708250.0
World,2020-12-12,650206.0
World,2020-12-13,539490.0
World,2020-12-14,551131.0
World,2020-12-15,647271.0
World,2020-12-16,718257.0
World,2020-12-17,739181.0
World,2020-12-18,722348.0
World,2020-12-19,636053.0
World,2020-12-20,547832.0
World,2020-12-21,546049.0
World,2020-12-22,651840.0
World,2020-12-23,682735.0
World,2020-12-24,695350.0
World,2020-12-25,519075.0
World,2020-12-26,506798.0
World,2020-12-27,412951.0
World,2020-12-28,498497.0
World,2020-12-29,670831.0
World,2020-12-30,725737.0
World,2020-12-31,840033.0
World,2021-01-01,588054.0
World,2021-01-02,580761.0
World,2021-01-03,520224.0
World,2021-01-04,556418.0
World,2021-01-05,741676.0
World,2021-01-06,791089.0
World,2021-01-07,870840.0
World,2021-01-08,836696.0
World,2021-01-09,757851.0
World,2021-01-10,601840.0
World,2021-01-11,614073.0
World,2021-01-12,691982.0
World,2021-01-13,744089.0
World,2021-01-14,761223.0
World,2021-01-15,784424.0
World,2021-01-16,657848.0
World,2021-01-17,527776.0
World,2021-01-18,516658.0
World,2021-01-19,593235.0
World,2021-01-20,686958.0
World,2021-01-21,669363.0
World,2021-01-22,664261.0
World,2021-01-23,577386.0
World,2021-01-24,462086.0
World,2021-01-25,480908.0
World,2021-01-26,561528.0
World,2021-01-27,601415.0
World,2021-01-28,615041.0
World,2021-01-29,589473.0
World,2021-01-30,515271.0
World,2021-01-31,396605.0
World,2021-02-01,442565.0
World,2021-02-02,465192.0
World,2021-02-03,525546.0
World,2021-02-04,472023.0
World,2021-02-05,537027.0
World,2021-02-06,435847.0
World,2021-02-07,351814.0
World,2021-02-08,339428.0
World,2021-02-09,407137.0
World,2021-02-10,440316.0
World,2021-02-11,444892.0
World,2021-02-12,430727.0
World,2021-02-13,380730.0
World,2021-02-14,308824.0
World,2021-02-15,280219.0
World,2021-02-16,359422.0
World,2021-02-17,386511.0
World,2021-02-18,411298.0
World,2021-02-19,409940.0
World,2021-02-20,375650.0
World,2021-02-21,319252.0
World,2021-02-22,294653.0
World,2021-02-23,393308.0
World,2021-02-24,445037.0
World,2021-02-25,453592.0
World,2021-02-26,442066.0
World,2021-02-27,397850.0
World,2021-02-28,308825.0
World,2021-03-01,305037.0
World,2021-03-02,387922.0
World,2021-03-03,442197.0
World,2021-03-04,458795.0
World,2021-03-05,450025.0
World,2021-03-06,414511.0
World,2021-03-07,373908.0
World,2021-03-08,304458.0
World,2021-03-09,414245.0
World,2021-03-10,458915.0
World,2021-03-11,490357.0
World,2021-03-12,489778.0
World,2021-03-13,456167.0
World,2021-03-14,365190.0
World,2021-03-15,352955.0
World,2021-03-16,466619.0
World,2021-03-17,545642.0
World,2021-03-18,548610.0
World,2021-03-19,563216.0
World,2021-03-20,499213.0
World,2021-03-21,439439.0
World,2021-03-22,422123.0
World,2021-03-23,507083.0
World,2021-03-24,631788.0
World,2021-03-25,652012.0
World,2021-03-26,640685.0
World,2021-03-27,585063.0
World,2021-03-28,491976.0
World,2021-03-29,458968.0
World,2021-03-30,561542.0
World,2021-03-31,674889.0
World,2021-04-01,710037.0
World,2021-04-02,644719.0
World,2021-04-03,540914.0
World,2021-04-04,559343.0
World,2021-04-05,495159.0
World,2021-04-06,606591.0
World,2021-04-07,664277.0
World,2021-04-08,836357.0
World,2021-04-09,752342.0
World,2021-04-10,671385.0
World,2021-04-11,708524.0
World,2021-04-12,612732.0
World,2021-04-13,764331.0
World,2021-04-14,812602.0
World,2021-04-15,820463.0
World,2021-04-16,860182.0
World,2021-04-17,793835.0
World,2021-04-18,699838.0
World,2021-04-19,689742.0
World,2021-04-20,839708.0
World,2021-04-21,889208.0
World,2021-04-22,899881.0
World,2021-04-23,907541.0
World,2021-04-24,824598.0
World,2021-04-25,728729.0
World,2021-04-26,687766.0
World,2021-04-27,839496.0
World,2021-04-28,898625.0
World,2021-04-29,895027.0
World,2021-04-30,891775.0
World,2021-05-01,794958.0
World,2021-05-02,687176.0
World,2021-05-03,689171.0
World,2021-05-04,785655.0
World,2021-05-05,842369.0
World,2021-05-06,872576.0
World,2021-05-07,834988.0
World,2021-05-08,788943.0
World,2021-05-09,649306.0
World,2021-05-10,624923.0
World,2021-05-11,726189.0
World,2021-05-12,767929.0
World,2021-05-13,735305.0
World,2021-05-14,709925.0
World,2021-05-15,631818.0
World,2021-05-16,546574.0
World,2021-05-17,543063.0
World,2021-05-18,622135.0
World,2021-05-19,672794.0
World,2021-05-20,630965.0
World,2021-05-21,626478.0
World,2021-05-22,572645.0
World,2021-05-23,481525.0
World,2021-05-24,450696.0
World,2021-05-25,534333.0
World,2021-05-26,568587.0
World,2021-05-27,547177.0
World,2021-05-28,505619.0
World,2021-05-29,480560.0
World,2021-05-30,390098.0
World,2021-05-31,386825.0
World,2021-06-01,460010.0
World,2021-06-02,487646.0
World,2021-06-03,480785.0
World,2021-06-04,425237.0
World,2021-06-05,396940.0
World,2021-06-06,323224.0
World,2021-06-07,321687.0
World,2021-06-08,370799.0
World,2021-06-09,418539.0
World,2021-06-10,453495.0
World,2021-06-11,422559.0
World,2021-06-12,368598.0
World,2021-06-13,302998.0
World,2021-06-14,309458.0
World,2021-06-15,374920.0
World,2021-06-16,388975.0
World,2021-06-17,396301.0
World,2021-06-18,403430.0
World,2021-06-19,348464.0
World,2021-06-20,303437.0
World,2021-06-21,296606.0
World,2021-06-22,410296.0
World,2021-06-23,397054.0
World,2021-06-24,409366.0
World,2021-06-25,417995.0
World,2021-06-26,363193.0
World,2021-06-27,311045.0
World,2021-06-28,333115.0
World,2021-06-29,381427.0
World,2021-06-30,399443.0
World,2021-07-01,435691.0
World,2021-07-02,442404.0
World,2021-07-03,374560.0
World,2021-07-04,328225.0
World,2021-07-05,376681.0
World,2021-07-06,450626.0
World,2021-07-07,465043.0
World,2021-07-08,481803.0
World,2021-07-09,513893.0
World,2021-07-10,422048.0
World,2021-07-11,370559.0
World,2021-07-12,432251.0
World,2021-07-13,525969.0
World,2021-07-14,537950.0
World,2021-07-15,576433.0
World,2021-07-16,596020.0
World,2021-07-17,490518.0
World,2021-07-18,421313.0
World,2021-07-19,486251.0
World,2021-07-20,532563.0
World,2021-07-21,555775.0
World,2021-07-22,565334.0
World,2021-07-23,728207.0
World,2021-07-24,492481.0
World,2021-07-25,446272.0
World,2021-07-26,538123.0
World,2021-07-27,606664.0
World,2021-07-28,650001.0
World,2021-07-29,643039.0
World,2021-07-30,732571.0
World,2021-07-31,518867.0
World,2021-08-01,484161.0
World,2021-08-02,567479.0
World,2021-08-03,634520.0
World,2021-08-04,680318.0
World,2021-08-05,685328.0
World,2021-08-06,819648.0
World,2021-08-07,563521.0
World,2021-08-08,469905.0
World,2021-08-09,614056.0
World,2021-08-10,645774.0
World,2021-08-11,730590.0
World,2021-08-12,705962.0
World,2021-08-13,801964.0
World,2021-08-14,557370.0
World,2021-08-15,470190.0
World,2021-08-16,654941.0
World,2021-08-17,682139.0
World,2021-08-18,735972.0
World,2021-08-19,711968.0
World,2021-08-20,785244.0
World,2021-08-21,565858.0
World,2021-08-22,453763.0
World,2021-08-23,670948.0
World,2021-08-24,676585.0
World,2021-08-25,737193.0
World,2021-08-26,736273.0
World,2021-08-27,751541.0
World,2021-08-28,566181.0
World,2021-08-29,453981.0
World,2021-08-30,654238.0
World,2021-08-31,621243.0
World,2021-09-01,719326.0
World,2021-09-02,678013.0
World,2021-09-03,724108.0
World,2021-09-04,506081.0
World,2021-09-05,455927.0
World,2021-09-06,459257.0
World,2021-09-07,656244.0
World,2021-09-08,637014.0
World,2021-09-09,639928.0
World,2021-09-10,659242.0
World,2021-09-11,478163.0
World,2021-09-12,376960.0
World,2021-09-13,562160.0
World,2021-09-14,550655.0
World,2021-09-15,568335.0
World,2021-09-16,587110.0
World,2021-09-17,623392.0
World,2021-09-18,406160.0
World,2021-09-19,369004.0
World,2021-09-20,516310.0
World,2021-09-21,489314.0
World,2021-09-22,534699.0
World,2021-09-23,547714.0
World,2021-09-24,549272.0
World,2021-09-25,380142.0
World,2021-09-26,361900.0
World,2021-09-27,469785.0
World,2021-09-28,451389.0
World,2021-09-29,490620.0
World,2021-09-30,489397.0
World,2021-10-01,522228.0
World,2021-10-02,357157.0
World,2021-10-03,314311.0
World,2021-10-04,434519.0
World,2021-10-05,422698.0
World,2021-10-06,507445.0
World,2021-10-07,461440.0
World,2021-10-08,476086.0
World,2021-10-09,347454.0
World,2021-10-10,322387.0
World,2021-10-11,374662.0
World,2021-10-12,438399.0
World,2021-10-13,457115.0
World,2021-10-14,454632.0
World,2021-10-15,458799.0
World,2021-10-16,350794.0
World,2021-10-17,320147.0
World,2021-10-18,410174.0
World,2021-10-19,432217.0
World,2021-10-20,476220.0
World,2021-10-21,462421.0
World,2021-10-22,492875.0
World,2021-10-23,383512.0
World,2021-10-24,320834.0
World,2021-10-25,426217.0
World,2021-10-26,426142.0
World,2021-10-27,514677.0
World,2021-10-28,483183.0
World,2021-10-29,496119.0
World,2021-10-30,394080.0
World,2021-10-31,363539.0
World,2021-11-01,421148.0
World,2021-11-02,404076.0
World,2021-11-03,524431.0
World,2021-11-04,519909.0
World,2021-11-05,524283.0
World,2021-11-06,437437.0
World,2021-11-07,360759.0
World,2021-11-08,471029.0
World,2021-11-09,467333.0
World,2021-11-10,577176.0
World,2021-11-11,521228.0
World,2021-11-12,597865.0
World,2021-11-13,441039.0
World,2021-11-14,378498.0
World,2021-11-15,526459.0
World,2021-11-16,505468.0
World,2021-11-17,618813.0
World,2021-11-18,621508.0
World,2021-11-19,616142.0
World,2021-11-20,500330.0
World,2021-11-21,420659.0
World,2021-11-22,601565.0
World,2021-11-23,572858.0
World,2021-11-24,661035.0
World,2021-11-25,598415.0
World,2021-11-26,610300.0
World,2021-11-27,483465.0
World,2021-11-28,430470.0
World,2021-11-29,630880.0
World,2021-11-30,600219.0
World,2021-12-01,704823.0
World,2021-12-02,706023.0
World,2021-12-03,729396.0
World,2021-12-04,535195.0
World,2021-12-05,459356.0
World,2021-12-06,599025.0
World,2021-12-07,640335.0
World,2021-12-08,713051.0
World,2021-12-09,697294.0
World,2021-12-10,693597.0
World,2021-12-11,520722.0
World,2021-12-12,455717.0
World,2021-12-13,610672.0
World,2021-12-14,638181.0
World,2021-12-15,739416.0
World,2021-12-16,742679.0
World,2021-12-17,767538.0
World,2021-12-18,570252.0
World,2021-12-19,512390.0
World,2021-12-20,736541.0
World,2021-12-21,756446.0
World,2021-12-22,910583.0
World,2021-12-23,1006747.0
World,2021-12-24,891838.0
World,2021-12-25,702124.0
World,2021-12-26,580094.0
World,2021-12-27,1268206.0
World,2021-12-28,1326550.0
World,2021-12-29,1696405.0
World,2021-12-30,1942484.0
World,2021-12-31,1745945.0
World,2022-01-01,1225581.0
World,2022-01-02,919966.0
World,2022-01-03,2359166.0
World,2022-01-04,2499995.0
World,2022-01-05,2574077.0
World,2022-01-06,2657953.0
World,2022-01-07,2943805.0
World,2022-01-08,2179026.0
World,2022-01-09,2036000.0
World,2022-01-10,3188176.0
World,2022-01-11,3031845.0
World,2022-01-12,3452966.0
World,2022-01-13,3181955.0
World,2022-01-14,3315856.0
World,2022-01-15,2496865.0
World,2022-01-16,2177908.0
World,2022-01-17,2661158.0
World,2022-01-18,3760561.0
World,2022-01-19,4089026.0
World,2022-01-20,3705506.0
World,2022-01-21,3835696.0
World,2022-01-22,2789099.0
World,2022-01-23,2456542.0
World,2022-01-24,3422427.0
World,2022-01-25,3651016.0
World,2022-01-26,3662327.0
World,2022-01-27,3756358.0
World,2022-01-28,3620034.0
World,2022-01-29,2740997.0
World,2022-01-30,2316586.0
World,2022-01-31,2667392.0
World,2022-02-01,3160474.0
World,2022-02-02,3188527.0
World,2022-02-03,3172626.0
World,2022-02-04,2944687.0
World,2022-02-05,2299779.0
World,2022-02-06,1871999.0
World,2022-02-07,2596067.0
World,2022-02-08,2624700.0
World,2022-02-09,2438677.0
World,2022-02-10,2779838.0
World,2022-02-11,2421653.0
World,2022-02-12,1919391.0
World,2022-02-13,1517479.0
World,2022-02-14,1699477.0
World,2022-02-15,1885088.0
World,2022-02-16,2240067.0
World,2022-02-17,2056989.0
World,2022-02-18,1979236.0
World,2022-02-19,1628556.0
World,2022-02-20,1325261.0
World,2022-02-21,1395937.0
World,2022-02-22,1712079.0
World,2022-02-23,1927039.0
World,2022-02-24,1768118.0
World,2022-02-25,1636796.0
World,2022-02-26,1429146.0
World,2022-02-27,1146872.0
World,2022-02-28,1358790.0
World,2022-03-01,1623746.0
World,2022-03-02,1660490.0
World,2022-03-03,1756281.0
World,2022-03-04,1753856.0
World,2022-03-05,1469665.0
World,2022-03-06,1212348.0
World,2022-03-07,1422837.0
World,2022-03-08,1750793.0
World,2022-03-09,1839343.0
World,2022-03-10,1861252.0
World,2022-03-11,1850430.0
World,2022-03-12,1748359.0
World,2022-03-13,1281323.0
World,2022-03-14,1629385.0
World,2022-03-15,1802506.0
World,2022-03-16,2223447.0
World,2022-03-17,2052909.0
World,2022-03-18,1913721.0
World,2022-03-19,1709103.0
World,2022-03-20,1070137.0
World,2022-03-21,1470640.0
World,2022-03-22,1975440.0
World,2022-03-23,1772638.0
World,2022-03-24,1751384.0
World,2022-03-25,1841101.0
World,2022-03-26,1356517.0
World,2022-03-27,911949.0
World,2022-03-28,1492685.0
World,2022-03-29,1748744.0
World,2022-03-30,1592280.0
World,2022-03-31,1846051.0
World,2022-04-01,1164765.0
World,2022-04-02,1044916.0
World,2022-04-03,788715.0
World,2022-04-04,905140.0
World,2022-04-05,1358768.0
World,2022-04-06,1453584.0
World,2022-04-07,1215778.0
World,2022-04-08,1193256.0
World,2022-04-09,768321.0
World,2022-04-10,568317.0
World,2022-04-11,975317.0
World,2022-04-12,1036861.0
World,2022-04-13,1039901.0
World,2022-04-14,971952.0
