CountryName,Date,new_cases,Search Index
Australia,2021-10-31,9750.0,78.0
Australia,2021-11-07,9294.0,80.0
Australia,2021-11-14,8834.0,81.0
Australia,2021-11-21,9542.0,78.0
Australia,2021-11-28,9852.0,73.0
Australia,2021-12-05,11089.0,78.0
Australia,2021-12-12,21726.0,71.0
Australia,2021-12-19,49943.0,70.0
Australia,2021-12-26,162361.0,78.0
Australia,2022-01-02,509502.0,86.0
Australia,2022-01-09,753659.0,86.0
Australia,2022-01-16,470754.0,86.0
Australia,2022-01-23,373653.0,97.0
Australia,2022-01-30,183593.0,98.0
Australia,2022-02-06,175034.0,90.0
Australia,2022-02-13,130918.0,86.0
Australia,2022-02-20,157479.0,88.0
Australia,2022-02-27,173918.0,88.0
Australia,2022-03-06,234431.0,80.0
Australia,2022-03-13,303672.0,81.0
Australia,2022-03-20,375072.0,80.0
Australia,2022-03-27,401050.0,96.0
Australia,2022-04-03,383382.0,90.0
Australia,2022-04-10,249216.0,93.0
Belgium,2020-01-26,0.0,88.0
Belgium,2020-02-02,1.0,82.0
Belgium,2020-02-09,0.0,100.0
Belgium,2020-02-16,0.0,87.0
Belgium,2020-02-23,0.0,66.0
Belgium,2020-03-01,168.0,53.0
Belgium,2020-03-08,520.0,48.0
Belgium,2020-03-15,2126.0,64.0
Belgium,2020-03-22,6319.0,60.0
Belgium,2020-03-29,9297.0,62.0
Belgium,2020-04-05,9587.0,75.0
Belgium,2020-04-12,9165.0,63.0
Belgium,2020-04-19,8142.0,61.0
Belgium,2020-04-26,4192.0,63.0
Belgium,2020-05-03,3079.0,53.0
Belgium,2020-05-10,2393.0,55.0
Belgium,2020-05-17,1821.0,50.0
Belgium,2020-05-24,1376.0,82.0
Belgium,2020-05-31,886.0,74.0
Belgium,2020-06-07,846.0,53.0
Belgium,2020-06-14,632.0,56.0
Belgium,2020-06-21,659.0,55.0
Belgium,2020-06-28,629.0,64.0
Belgium,2020-07-05,631.0,50.0
Belgium,2020-07-12,1237.0,49.0
Belgium,2020-07-19,2021.0,62.0
Belgium,2020-07-26,3675.0,67.0
Belgium,2020-08-02,3999.0,45.0
Belgium,2020-08-09,4468.0,67.0
Belgium,2020-08-16,3599.0,74.0
Belgium,2020-08-23,3131.0,55.0
Belgium,2020-08-30,3226.0,63.0
Belgium,2020-09-06,4653.0,57.0
Belgium,2020-09-13,8270.0,42.0
Belgium,2020-09-20,12055.0,76.0
Belgium,2020-09-27,14820.0,52.0
Belgium,2020-10-04,29308.0,52.0
Belgium,2020-10-11,56184.0,34.0
Belgium,2020-10-18,92294.0,70.0
Belgium,2020-10-25,123820.0,56.0
Belgium,2020-11-01,64939.0,31.0
Belgium,2020-11-08,37112.0,58.0
Belgium,2020-11-15,25624.0,59.0
Belgium,2020-11-22,17544.0,53.0
Belgium,2020-11-29,15494.0,59.0
Belgium,2020-12-06,13217.0,66.0
Belgium,2020-12-13,20601.0,63.0
Belgium,2020-12-20,14270.0,51.0
Belgium,2020-12-27,11139.0,51.0
Belgium,2021-01-03,13525.0,63.0
Belgium,2021-01-10,14515.0,61.0
Belgium,2021-01-17,14645.0,54.0
Belgium,2021-01-24,15983.0,46.0
Belgium,2021-01-31,16033.0,36.0
Belgium,2021-02-07,13245.0,56.0
Belgium,2021-02-14,15264.0,64.0
Belgium,2021-02-21,17035.0,60.0
Belgium,2021-02-28,16395.0,64.0
Belgium,2021-03-07,19512.0,50.0
Belgium,2021-03-14,22620.0,97.0
Belgium,2021-03-21,38122.0,54.0
Belgium,2021-03-28,31411.0,60.0
Belgium,2021-04-04,25013.0,49.0
Belgium,2021-04-11,24513.0,62.0
Belgium,2021-04-18,25041.0,48.0
Belgium,2021-04-25,21393.0,71.0
Belgium,2021-05-02,20917.0,77.0
Belgium,2021-05-09,15720.0,42.0
Belgium,2021-05-16,17057.0,57.0
Belgium,2021-05-23,12635.0,60.0
Belgium,2021-05-30,10111.0,58.0
Belgium,2021-06-06,5891.0,48.0
Belgium,2021-06-13,3319.0,55.0
Belgium,2021-06-20,3392.0,50.0
Belgium,2021-06-27,4032.0,71.0
Belgium,2021-07-04,7192.0,53.0
Belgium,2021-07-11,9713.0,55.0
Belgium,2021-07-18,10052.0,47.0
Belgium,2021-07-25,11250.0,68.0
Belgium,2021-08-01,12011.0,58.0
Belgium,2021-08-08,13143.0,50.0
Belgium,2021-08-15,13857.0,64.0
Belgium,2021-08-22,14183.0,64.0
Belgium,2021-08-29,14099.0,51.0
Belgium,2021-09-05,13508.0,62.0
Belgium,2021-09-12,14298.0,75.0
Belgium,2021-09-19,13909.0,68.0
Belgium,2021-09-26,13474.0,66.0
Belgium,2021-10-03,13905.0,68.0
Belgium,2021-10-10,18767.0,99.0
Belgium,2021-10-17,32491.0,55.0
Belgium,2021-10-24,48290.0,54.0
Belgium,2021-10-31,53813.0,41.0
Belgium,2021-11-07,70249.0,65.0
Belgium,2021-11-14,96788.0,67.0
Belgium,2021-11-21,120133.0,51.0
Belgium,2021-11-28,125834.0,55.0
Belgium,2021-12-05,102305.0,72.0
Belgium,2021-12-12,69992.0,68.0
Belgium,2021-12-19,38347.0,67.0
Belgium,2021-12-26,67232.0,61.0
Belgium,2022-01-02,126343.0,54.0
Belgium,2022-01-09,179045.0,48.0
Belgium,2022-01-16,286508.0,66.0
Belgium,2022-01-23,358686.0,63.0
Belgium,2022-01-30,240113.0,78.0
Belgium,2022-02-06,125043.0,57.0
Belgium,2022-02-13,73142.0,66.0
Belgium,2022-02-20,49811.0,68.0
Belgium,2022-02-27,42258.0,60.0
Belgium,2022-03-06,53760.0,59.0
Belgium,2022-03-13,67509.0,52.0
Belgium,2022-03-20,74524.0,56.0
Belgium,2022-03-27,68963.0,70.0
Belgium,2022-04-03,64684.0,66.0
Belgium,2022-04-10,57231.0,88.0
Brazil,2020-01-26,0.0,77.0
Brazil,2020-02-02,0.0,72.0
Brazil,2020-02-09,0.0,74.0
Brazil,2020-02-16,0.0,66.0
Brazil,2020-02-23,2.0,72.0
Brazil,2020-03-01,11.0,69.0
Brazil,2020-03-08,138.0,71.0
Brazil,2020-03-15,870.0,55.0
Brazil,2020-03-22,2883.0,50.0
Brazil,2020-03-29,6456.0,50.0
Brazil,2020-04-05,10367.0,50.0
Brazil,2020-04-12,15931.0,54.0
Brazil,2020-04-19,22666.0,59.0
Brazil,2020-04-26,37776.0,61.0
Brazil,2020-05-03,58961.0,55.0
Brazil,2020-05-10,77450.0,54.0
Brazil,2020-05-17,118054.0,56.0
Brazil,2020-05-24,151349.0,56.0
Brazil,2020-05-31,173979.0,55.0
Brazil,2020-06-07,175018.0,65.0
Brazil,2020-06-14,254421.0,57.0
Brazil,2020-06-21,232020.0,57.0
Brazil,2020-06-28,261946.0,55.0
Brazil,2020-07-05,263816.0,59.0
Brazil,2020-07-12,233669.0,62.0
Brazil,2020-07-19,321006.0,60.0
Brazil,2020-07-26,312999.0,61.0
Brazil,2020-08-02,306405.0,58.0
Brazil,2020-08-09,301711.0,55.0
Brazil,2020-08-16,266478.0,57.0
Brazil,2020-08-23,263484.0,57.0
Brazil,2020-08-30,275746.0,61.0
Brazil,2020-09-06,193155.0,69.0
Brazil,2020-09-13,212174.0,65.0
Brazil,2020-09-20,189813.0,68.0
Brazil,2020-09-27,188016.0,100.0
Brazil,2020-10-04,175539.0,73.0
Brazil,2020-10-11,141828.0,71.0
Brazil,2020-10-18,158001.0,73.0
Brazil,2020-10-25,153421.0,71.0
Brazil,2020-11-01,118124.0,70.0
Brazil,2020-11-08,195502.0,71.0
Brazil,2020-11-15,204746.0,61.0
Brazil,2020-11-22,241123.0,66.0
Brazil,2020-11-29,283259.0,66.0
Brazil,2020-12-06,304265.0,70.0
Brazil,2020-12-13,333359.0,66.0
Brazil,2020-12-20,251400.0,59.0
Brazil,2020-12-27,249783.0,63.0
Brazil,2021-01-03,361767.0,72.0
Brazil,2021-01-10,379896.0,76.0
Brazil,2021-01-17,360828.0,72.0
Brazil,2021-01-24,358806.0,71.0
Brazil,2021-01-31,322189.0,68.0
Brazil,2021-02-07,314475.0,65.0
Brazil,2021-02-14,327047.0,66.0
Brazil,2021-02-21,380394.0,64.0
Brazil,2021-02-28,421775.0,59.0
Brazil,2021-03-07,500915.0,55.0
Brazil,2021-03-14,511398.0,54.0
Brazil,2021-03-21,539839.0,52.0
Brazil,2021-03-28,461242.0,50.0
Brazil,2021-04-04,492037.0,53.0
Brazil,2021-04-11,460227.0,57.0
Brazil,2021-04-18,403161.0,61.0
Brazil,2021-04-25,418076.0,56.0
Brazil,2021-05-02,425079.0,55.0
Brazil,2021-05-09,440670.0,61.0
Brazil,2021-05-16,456144.0,69.0
Brazil,2021-05-23,424543.0,75.0
Brazil,2021-05-30,434152.0,67.0
Brazil,2021-06-06,471968.0,63.0
Brazil,2021-06-13,503215.0,63.0
Brazil,2021-06-20,503991.0,63.0
Brazil,2021-06-27,355573.0,60.0
Brazil,2021-07-04,325967.0,63.0
Brazil,2021-07-11,289386.0,68.0
Brazil,2021-07-18,310937.0,70.0
Brazil,2021-07-25,247125.0,68.0
Brazil,2021-08-01,233949.0,60.0
Brazil,2021-08-08,198496.0,65.0
Brazil,2021-08-15,206682.0,67.0
Brazil,2021-08-22,173013.0,67.0
Brazil,2021-08-29,147610.0,72.0
Brazil,2021-09-05,113659.0,77.0
Brazil,2021-09-12,114140.0,76.0
Brazil,2021-09-19,123868.0,75.0
Brazil,2021-09-26,104369.0,72.0
Brazil,2021-10-03,109317.0,70.0
Brazil,2021-10-10,70423.0,77.0
Brazil,2021-10-17,86734.0,79.0
Brazil,2021-10-24,79211.0,78.0
Brazil,2021-10-31,70402.0,78.0
Brazil,2021-11-07,78827.0,74.0
Brazil,2021-11-14,58715.0,75.0
Brazil,2021-11-21,65394.0,68.0
Brazil,2021-11-28,60552.0,66.0
Brazil,2021-12-05,49480.0,67.0
Brazil,2021-12-12,24247.0,65.0
Brazil,2021-12-19,22185.0,56.0
Brazil,2021-12-26,57324.0,61.0
Brazil,2022-01-02,203904.0,73.0
Brazil,2022-01-09,482326.0,75.0
Brazil,2022-01-16,949758.0,72.0
Brazil,2022-01-23,1324589.0,73.0
Brazil,2022-01-30,1228348.0,73.0
Brazil,2022-02-06,949740.0,65.0
Brazil,2022-02-13,743081.0,65.0
Brazil,2022-02-20,572185.0,64.0
Brazil,2022-02-27,291248.0,68.0
Brazil,2022-03-06,320224.0,64.0
Brazil,2022-03-13,263411.0,66.0
Brazil,2022-03-20,214668.0,66.0
Brazil,2022-03-27,156472.0,64.0
Brazil,2022-04-03,151194.0,66.0
Brazil,2022-04-10,87255.0,65.0
Canada,2020-01-26,1.0,93.0
Canada,2020-02-02,4.0,92.0
Canada,2020-02-09,1.0,97.0
Canada,2020-02-16,5.0,93.0
Canada,2020-02-23,19.0,86.0
Canada,2020-03-01,65.0,89.0
Canada,2020-03-08,355.0,77.0
Canada,2020-03-15,1742.0,71.0
Canada,2020-03-22,5115.0,73.0
Canada,2020-03-29,9100.0,78.0
Canada,2020-04-05,9214.0,81.0
Canada,2020-04-12,11993.0,83.0
Canada,2020-04-19,11879.0,84.0
Canada,2020-04-26,10885.0,85.0
Canada,2020-05-03,9163.0,81.0
Canada,2020-05-10,7942.0,82.0
Canada,2020-05-17,7664.0,83.0
Canada,2020-05-24,6187.0,79.0
Canada,2020-05-31,4468.0,80.0
Canada,2020-06-07,3001.0,80.0
Canada,2020-06-14,2535.0,84.0
Canada,2020-06-21,2324.0,82.0
Canada,2020-06-28,2060.0,84.0
Canada,2020-07-05,2065.0,87.0
Canada,2020-07-12,2983.0,90.0
Canada,2020-07-19,3399.0,88.0
Canada,2020-07-26,2968.0,82.0
Canada,2020-08-02,2512.0,89.0
Canada,2020-08-09,2617.0,89.0
Canada,2020-08-16,2791.0,83.0
Canada,2020-08-23,3223.0,87.0
Canada,2020-08-30,4085.0,82.0
Canada,2020-09-06,5268.0,84.0
Canada,2020-09-13,7201.0,83.0
Canada,2020-09-20,10109.0,79.0
Canada,2020-09-27,13426.0,82.0
Canada,2020-10-04,14958.0,84.0
Canada,2020-10-11,16147.0,87.0
Canada,2020-10-18,17877.0,92.0
Canada,2020-10-25,20490.0,86.0
Canada,2020-11-01,26480.0,74.0
Canada,2020-11-08,32244.0,84.0
Canada,2020-11-15,33977.0,90.0
Canada,2020-11-22,39796.0,84.0
Canada,2020-11-29,44830.0,86.0
Canada,2020-12-06,46127.0,87.0
Canada,2020-12-13,48459.0,86.0
Canada,2020-12-20,44564.0,86.0
Canada,2020-12-27,48075.0,99.0
Canada,2021-01-03,60792.0,88.0
Canada,2021-01-10,47487.0,89.0
Canada,2021-01-17,37892.0,96.0
Canada,2021-01-24,31146.0,86.0
Canada,2021-01-31,25309.0,86.0
Canada,2021-02-07,21849.0,89.0
Canada,2021-02-14,20185.0,92.0
Canada,2021-02-21,20834.0,90.0
Canada,2021-02-28,20863.0,88.0
Canada,2021-03-07,22401.0,93.0
Canada,2021-03-14,24989.0,87.0
Canada,2021-03-21,32135.0,81.0
Canada,2021-03-28,39324.0,81.0
Canada,2021-04-04,57266.0,88.0
Canada,2021-04-11,60968.0,88.0
Canada,2021-04-18,57357.0,84.0
Canada,2021-04-25,55109.0,80.0
Canada,2021-05-02,51382.0,83.0
Canada,2021-05-09,42323.0,83.0
Canada,2021-05-16,31013.0,87.0
Canada,2021-05-23,19870.0,94.0
Canada,2021-05-30,13696.0,82.0
Canada,2021-06-06,9547.0,84.0
Canada,2021-06-13,6792.0,83.0
Canada,2021-06-20,4530.0,80.0
Canada,2021-06-27,3610.0,84.0
Canada,2021-07-04,3235.0,85.0
Canada,2021-07-11,2572.0,90.0
Canada,2021-07-18,3112.0,88.0
Canada,2021-07-25,4983.0,85.0
Canada,2021-08-01,7773.0,89.0
Canada,2021-08-08,12754.0,87.0
Canada,2021-08-15,16811.0,87.0
Canada,2021-08-22,20960.0,87.0
Canada,2021-08-29,25015.0,87.0
Canada,2021-09-05,26318.0,85.0
Canada,2021-09-12,31929.0,84.0
Canada,2021-09-19,28743.0,84.0
Canada,2021-09-26,30831.0,86.0
Canada,2021-10-03,26146.0,82.0
Canada,2021-10-10,21095.0,92.0
Canada,2021-10-17,18981.0,90.0
Canada,2021-10-24,16280.0,87.0
Canada,2021-10-31,15599.0,83.0
Canada,2021-11-07,17927.0,87.0
Canada,2021-11-14,17506.0,83.0
Canada,2021-11-21,20434.0,84.0
Canada,2021-11-28,21184.0,82.0
Canada,2021-12-05,27533.0,83.0
Canada,2021-12-12,48300.0,82.0
Canada,2021-12-19,127052.0,80.0
Canada,2021-12-26,242609.0,93.0
Canada,2022-01-02,271897.0,92.0
Canada,2022-01-09,242701.0,90.0
Canada,2022-01-16,158962.0,91.0
Canada,2022-01-23,114776.0,87.0
Canada,2022-01-30,88753.0,95.0
Canada,2022-02-06,69446.0,92.0
Canada,2022-02-13,47502.0,100.0
Canada,2022-02-20,40113.0,97.0
Canada,2022-02-27,43581.0,92.0
Canada,2022-03-06,37451.0,94.0
Canada,2022-03-13,30782.0,88.0
Canada,2022-03-20,47067.0,92.0
Canada,2022-03-27,56504.0,100.0
Canada,2022-04-03,39228.0,91.0
Canada,2022-04-10,82753.0,92.0
France,2020-01-26,3.0,79.0
France,2020-02-02,5.0,79.0
France,2020-02-09,1.0,77.0
France,2020-02-16,0.0,84.0
France,2020-02-23,88.0,81.0
France,2020-03-01,848.0,76.0
France,2020-03-08,3545.0,68.0
France,2020-03-15,9951.0,40.0
France,2020-03-22,23204.0,45.0
France,2020-03-29,26747.0,51.0
France,2020-04-05,14150.0,53.0
France,2020-04-12,92812.0,63.0
France,2020-04-19,12493.0,64.0
France,2020-04-26,9986.0,62.0
France,2020-05-03,7974.0,56.0
France,2020-05-10,3408.0,55.0
France,2020-05-17,3135.0,58.0
France,2020-05-24,6483.0,65.0
France,2020-05-31,6151.0,81.0
France,2020-06-07,3454.0,74.0
France,2020-06-14,3670.0,80.0
France,2020-06-21,3417.0,75.0
France,2020-06-28,3513.0,78.0
France,2020-07-05,3715.0,79.0
France,2020-07-12,3785.0,86.0
France,2020-07-19,5842.0,83.0
France,2020-07-26,7285.0,79.0
France,2020-08-02,10093.0,82.0
France,2020-08-09,17475.0,78.0
France,2020-08-16,22743.0,88.0
France,2020-08-23,34631.0,100.0
France,2020-08-30,45047.0,90.0
France,2020-09-06,56982.0,84.0
France,2020-09-13,67472.0,85.0
France,2020-09-20,85310.0,85.0
France,2020-09-27,78895.0,65.0
France,2020-10-04,112726.0,60.0
France,2020-10-11,148284.0,63.0
France,2020-10-18,218839.0,54.0
France,2020-10-25,281379.0,46.0
France,2020-11-01,427902.0,37.0
France,2020-11-08,205943.0,43.0
France,2020-11-15,172137.0,45.0
France,2020-11-22,82001.0,43.0
France,2020-11-29,72907.0,41.0
France,2020-12-06,83877.0,38.0
France,2020-12-13,95305.0,39.0
France,2020-12-20,90368.0,42.0
France,2020-12-27,92430.0,55.0
France,2021-01-03,124081.0,52.0
France,2021-01-10,127112.0,53.0
France,2021-01-17,141131.0,57.0
France,2021-01-24,142698.0,52.0
France,2021-01-31,139555.0,54.0
France,2021-02-07,131418.0,59.0
France,2021-02-14,134647.0,64.0
France,2021-02-21,153116.0,63.0
France,2021-02-28,146478.0,63.0
France,2021-03-07,162911.0,67.0
France,2021-03-14,206788.0,66.0
France,2021-03-21,256625.0,62.0
France,2021-03-28,233454.0,57.0
France,2021-04-04,198973.0,64.0
France,2021-04-11,319402.0,70.0
France,2021-04-18,213430.0,72.0
France,2021-04-25,168820.0,74.0
France,2021-05-02,125667.0,74.0
France,2021-05-09,95880.0,79.0
France,2021-05-16,79047.0,85.0
France,2021-05-23,64523.0,83.0
France,2021-05-30,49381.0,80.0
France,2021-06-06,30237.0,84.0
France,2021-06-13,17804.0,82.0
France,2021-06-20,13041.0,90.0
France,2021-06-27,15267.0,90.0
France,2021-07-04,24785.0,99.0
France,2021-07-11,46929.0,95.0
France,2021-07-18,123561.0,88.0
France,2021-07-25,148542.0,88.0
France,2021-08-01,157971.0,87.0
France,2021-08-08,165336.0,85.0
France,2021-08-15,152823.0,90.0
France,2021-08-22,126795.0,95.0
France,2021-08-29,97184.0,85.0
France,2021-09-05,71553.0,88.0
France,2021-09-12,52248.0,87.0
France,2021-09-19,40186.0,82.0
France,2021-09-26,33767.0,77.0
France,2021-10-03,29244.0,70.0
France,2021-10-10,32822.0,64.0
France,2021-10-17,35600.0,62.0
France,2021-10-24,39717.0,63.0
France,2021-10-31,48411.0,62.0
France,2021-11-07,66247.0,61.0
France,2021-11-14,120091.0,60.0
France,2021-11-21,193042.0,53.0
France,2021-11-28,286637.0,50.0
France,2021-12-05,340003.0,48.0
France,2021-12-12,362560.0,41.0
France,2021-12-19,511020.0,44.0
France,2021-12-26,1103933.0,58.0
France,2022-01-02,1624561.0,59.0
France,2022-01-09,2082263.0,61.0
France,2022-01-16,2498348.0,73.0
France,2022-01-23,2418256.0,75.0
France,2022-01-30,1794307.0,71.0
France,2022-02-06,1019920.0,74.0
France,2022-02-13,605662.0,78.0
France,2022-02-20,418979.0,79.0
France,2022-02-27,365323.0,72.0
France,2022-03-06,439805.0,76.0
France,2022-03-13,604074.0,80.0
France,2022-03-20,863574.0,80.0
France,2022-03-27,976700.0,80.0
France,2022-04-03,944367.0,83.0
France,2022-04-10,607898.0,84.0
Germany,2020-01-26,8.0,84.0
Germany,2020-02-02,5.0,81.0
Germany,2020-02-09,3.0,79.0
Germany,2020-02-16,0.0,81.0
Germany,2020-02-23,50.0,77.0
Germany,2020-03-01,618.0,72.0
Germany,2020-03-08,3111.0,64.0
Germany,2020-03-15,12867.0,53.0
Germany,2020-03-22,31920.0,61.0
Germany,2020-03-29,37196.0,63.0
Germany,2020-04-05,31880.0,68.0
Germany,2020-04-12,19781.0,71.0
Germany,2020-04-19,14999.0,69.0
Germany,2020-04-26,9265.0,75.0
Germany,2020-05-03,6848.0,78.0
Germany,2020-05-10,5221.0,73.0
Germany,2020-05-17,4078.0,79.0
Germany,2020-05-24,3346.0,77.0
Germany,2020-05-31,2482.0,88.0
Germany,2020-06-07,2344.0,100.0
Germany,2020-06-14,3113.0,80.0
Germany,2020-06-21,4108.0,73.0
Germany,2020-06-28,2853.0,83.0
Germany,2020-07-05,2460.0,81.0
Germany,2020-07-12,2816.0,83.0
Germany,2020-07-19,3592.0,87.0
Germany,2020-07-26,4689.0,83.0
Germany,2020-08-02,5683.0,85.0
Germany,2020-08-09,7492.0,83.0
Germany,2020-08-16,9254.0,84.0
Germany,2020-08-23,8904.0,88.0
Germany,2020-08-30,8011.0,85.0
Germany,2020-09-06,9483.0,85.0
Germany,2020-09-13,11590.0,85.0
Germany,2020-09-20,12660.0,85.0
Germany,2020-09-27,14228.0,77.0
Germany,2020-10-04,22423.0,78.0
Germany,2020-10-11,37006.0,76.0
Germany,2020-10-18,61618.0,73.0
Germany,2020-10-25,100748.0,72.0
Germany,2020-11-01,123735.0,70.0
Germany,2020-11-08,131068.0,76.0
Germany,2020-11-15,128972.0,89.0
Germany,2020-11-22,125561.0,72.0
Germany,2020-11-29,125467.0,71.0
Germany,2020-12-06,146960.0,73.0
Germany,2020-12-13,170722.0,66.0
Germany,2020-12-20,155865.0,76.0
Germany,2020-12-27,128248.0,85.0
Germany,2021-01-03,136230.0,80.0
Germany,2021-01-10,128055.0,71.0
Germany,2021-01-17,103043.0,74.0
Germany,2021-01-24,82492.0,75.0
Germany,2021-01-31,70223.0,71.0
Germany,2021-02-07,53053.0,68.0
Germany,2021-02-14,50436.0,73.0
Germany,2021-02-21,55563.0,70.0
Germany,2021-02-28,57633.0,71.0
Germany,2021-03-07,66376.0,73.0
Germany,2021-03-14,87328.0,73.0
Germany,2021-03-21,109442.0,71.0
Germany,2021-03-28,117965.0,75.0
Germany,2021-04-04,107223.0,74.0
Germany,2021-04-11,142664.0,70.0
Germany,2021-04-18,145568.0,75.0
Germany,2021-04-25,131887.0,70.0
Germany,2021-05-02,107141.0,76.0
Germany,2021-05-09,77261.0,73.0
Germany,2021-05-16,57310.0,76.0
Germany,2021-05-23,33052.0,73.0
Germany,2021-05-30,22631.0,73.0
Germany,2021-06-06,15553.0,75.0
Germany,2021-06-13,7659.0,65.0
Germany,2021-06-20,5033.0,76.0
Germany,2021-06-27,4181.0,68.0
Germany,2021-07-04,5067.0,81.0
Germany,2021-07-11,7969.0,80.0
Germany,2021-07-18,11122.0,78.0
Germany,2021-07-25,14654.0,81.0
Germany,2021-08-01,18474.0,80.0
Germany,2021-08-08,28646.0,100.0
Germany,2021-08-15,44862.0,87.0
Germany,2021-08-22,62984.0,83.0
Germany,2021-08-29,71057.0,79.0
Germany,2021-09-05,75107.0,79.0
Germany,2021-09-12,64484.0,85.0
Germany,2021-09-19,53825.0,78.0
Germany,2021-09-26,57532.0,84.0
Germany,2021-10-03,56525.0,80.0
Germany,2021-10-10,62446.0,82.0
Germany,2021-10-17,87318.0,83.0
Germany,2021-10-24,128238.0,78.0
Germany,2021-10-31,162827.0,78.0
Germany,2021-11-07,244481.0,73.0
Germany,2021-11-14,324244.0,76.0
Germany,2021-11-21,405080.0,68.0
Germany,2021-11-28,398775.0,68.0
Germany,2021-12-05,361147.0,77.0
Germany,2021-12-12,286971.0,73.0
Germany,2021-12-19,217093.0,77.0
Germany,2021-12-26,195533.0,85.0
Germany,2022-01-02,297070.0,87.0
Germany,2022-01-09,439589.0,79.0
Germany,2022-01-16,682534.0,88.0
Germany,2022-01-23,1022238.0,80.0
Germany,2022-01-30,1271172.0,82.0
Germany,2022-02-06,1330084.0,85.0
Germany,2022-02-13,1225593.0,75.0
Germany,2022-02-20,1129751.0,73.0
Germany,2022-02-27,1099255.0,72.0
Germany,2022-03-06,1320644.0,75.0
Germany,2022-03-13,1553481.0,79.0
Germany,2022-03-20,1596829.0,76.0
Germany,2022-03-27,1408497.0,82.0
Germany,2022-04-03,1093702.0,85.0
Germany,2022-04-10,692114.0,85.0
China HongKong,2020-01-26,8.0,57.0
China HongKong,2020-02-02,13.0,56.0
China HongKong,2020-02-09,30.0,62.0
China HongKong,2020-02-16,13.0,59.0
China HongKong,2020-02-23,26.0,46.0
China HongKong,2020-03-01,13.0,52.0
